unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1736733600,2025-01-13 02:00:00,BTC/USD,94173,94445,93871,94173,18.04788712,1699623.6737517598
1736730000,2025-01-13 01:00:00,BTC/USD,95261,95322,94080,94176,91.31824002,8599986.57212352
1736726400,2025-01-13 00:00:00,BTC/USD,94498,95846,94260,95288,171.16863035,16310316.4487908
1736722800,2025-01-12 23:00:00,BTC/USD,93938,94498,93926,94497,47.91856927,4528161.04030719
1736719200,2025-01-12 22:00:00,BTC/USD,94294,94304,93775,93880,28.20059732,2647472.0764016
1736715600,2025-01-12 21:00:00,BTC/USD,94660,94679,94283,94290,15.59572760,1470521.155404
1736712000,2025-01-12 20:00:00,BTC/USD,94610,94768,94582,94646,6.81522156,645033.45976776
1736708400,2025-01-12 19:00:00,BTC/USD,94963,95024,94550,94613,22.23410803,2103635.6630423903
1736704800,2025-01-12 18:00:00,BTC/USD,95108,95238,94903,94971,18.52341121,1759186.8860249098
1736701200,2025-01-12 17:00:00,BTC/USD,95008,95204,94936,95119,21.40472959,2035996.47387121
1736697600,2025-01-12 16:00:00,BTC/USD,95027,95095,94782,95005,43.63859547,4145884.7626273497
1736694000,2025-01-12 15:00:00,BTC/USD,94772,95363,94646,95029,64.44678980,6124313.9879042
1736690400,2025-01-12 14:00:00,BTC/USD,94606,94907,94606,94737,15.99544084,1515360.07885908
1736686800,2025-01-12 13:00:00,BTC/USD,94294,94657,94274,94624,31.81336264,3010307.62644736
1736683200,2025-01-12 12:00:00,BTC/USD,94196,94521,94113,94295,24.71056198,2330082.4419041
1736679600,2025-01-12 11:00:00,BTC/USD,93959,94272,93952,94201,24.02823134,2263483.4204593403
1736676000,2025-01-12 10:00:00,BTC/USD,93852,93987,93760,93962,34.24675872,3217893.94284864
1736672400,2025-01-12 09:00:00,BTC/USD,94116,94180,93685,93858,66.09277538,6203335.71161604
1736668800,2025-01-12 08:00:00,BTC/USD,94282,94347,94091,94107,14.04299337,1321543.97707059
1736665200,2025-01-12 07:00:00,BTC/USD,94340,94401,94251,94277,27.32538741,2576155.54885257
1736661600,2025-01-12 06:00:00,BTC/USD,94525,94571,94340,94368,14.83035941,1399511.35680288
1736658000,2025-01-12 05:00:00,BTC/USD,94544,94587,94464,94494,1.51879630,143517.1375722
1736654400,2025-01-12 04:00:00,BTC/USD,94580,94604,94455,94546,3.11878871,294868.99737566
1736650800,2025-01-12 03:00:00,BTC/USD,94580,94634,94374,94571,4.13505096,391055.90433816
1736647200,2025-01-12 02:00:00,BTC/USD,94532,94600,94434,94583,15.16372177,1434230.2961719101
1736643600,2025-01-12 01:00:00,BTC/USD,94412,94551,94283,94537,12.39715001,1171989.3704953701
1736640000,2025-01-12 00:00:00,BTC/USD,94573,94629,94408,94415,12.78163793,1206778.34516095
1736636400,2025-01-11 23:00:00,BTC/USD,94560,94724,94535,94568,22.44468901,2122549.35029768
1736632800,2025-01-11 22:00:00,BTC/USD,94921,94964,94559,94570,35.04627225,3314325.9666825
1736629200,2025-01-11 21:00:00,BTC/USD,94564,94975,94559,94906,60.78423129,5768788.25480874
1736625600,2025-01-11 20:00:00,BTC/USD,94192,94600,94138,94560,38.20168513,3612351.3458928
1736622000,2025-01-11 19:00:00,BTC/USD,94196,94260,94040,94188,9.64838011,908761.62580068
1736618400,2025-01-11 18:00:00,BTC/USD,94110,94256,94068,94228,6.81000915,641693.5421862
1736614800,2025-01-11 17:00:00,BTC/USD,94397,94397,93944,94101,68.84363491,6478254.888665911
1736611200,2025-01-11 16:00:00,BTC/USD,94425,94657,94301,94397,150.86549823,14241250.43641731
1736607600,2025-01-11 15:00:00,BTC/USD,94560,94594,94345,94379,10.19204728,961915.2302391201
1736604000,2025-01-11 14:00:00,BTC/USD,94379,94588,94306,94583,4.40773813,416897.09554979
1736600400,2025-01-11 13:00:00,BTC/USD,94503,94561,94328,94365,18.07569646,1705713.0964479
1736596800,2025-01-11 12:00:00,BTC/USD,94589,94606,94481,94499,6.20396457,586268.4479004301
1736593200,2025-01-11 11:00:00,BTC/USD,94430,94723,94413,94574,19.94432389,1886214.48757286
1736589600,2025-01-11 10:00:00,BTC/USD,94308,94430,94278,94430,28.10091255,2653569.1720965
1736586000,2025-01-11 09:00:00,BTC/USD,94077,94309,94032,94309,1.90325242,179493.83247778
1736582400,2025-01-11 08:00:00,BTC/USD,94252,94372,94035,94050,18.43936468,1734222.2481540001
1736578800,2025-01-11 07:00:00,BTC/USD,94204,94308,94120,94216,3.83963694,361755.23393904
1736575200,2025-01-11 06:00:00,BTC/USD,94336,94396,94187,94187,8.92991735,841082.1254444501
1736571600,2025-01-11 05:00:00,BTC/USD,94050,94340,94010,94340,20.98175407,1979418.6789638002
1736568000,2025-01-11 04:00:00,BTC/USD,94183,94303,93843,94046,15.68470917,1475084.15860182
1736564400,2025-01-11 03:00:00,BTC/USD,94395,94408,94102,94195,6.63892203,625353.26061585
1736560800,2025-01-11 02:00:00,BTC/USD,94415,94476,94182,94407,4.30048676,405996.05355132
1736557200,2025-01-11 01:00:00,BTC/USD,94624,94659,94227,94418,10.26770582,969456.24811276
1736553600,2025-01-11 00:00:00,BTC/USD,94702,94702,94364,94578,69.32256878,6556389.910074839
1736550000,2025-01-10 23:00:00,BTC/USD,94733,94881,94671,94702,13.62229501,1290058.58203702
1736546400,2025-01-10 22:00:00,BTC/USD,94649,94893,94580,94759,12.24097099,1159942.17004141
1736542800,2025-01-10 21:00:00,BTC/USD,94657,94912,94605,94606,6.34202359,599993.48375554
1736539200,2025-01-10 20:00:00,BTC/USD,95300,95430,94650,94691,11.58214888,1096725.25959608
1736535600,2025-01-10 19:00:00,BTC/USD,94892,95377,94436,95313,7.29569042,695374.14100146
1736532000,2025-01-10 18:00:00,BTC/USD,95777,95777,94600,94851,39.67048663,3762785.32734213
1736528400,2025-01-10 17:00:00,BTC/USD,93636,95797,93328,95737,179.20534200,17156581.827054
1736524800,2025-01-10 16:00:00,BTC/USD,93726,94023,93200,93768,89.30638778,8374081.36935504
1736521200,2025-01-10 15:00:00,BTC/USD,94086,94498,92227,93739,206.00204710,19310425.8931069
1736517600,2025-01-10 14:00:00,BTC/USD,93540,94655,93422,94114,230.29843876,21674307.26545864
1736514000,2025-01-10 13:00:00,BTC/USD,95021,95034,92768,93536,351.25277831,32854779.87200416
1736510400,2025-01-10 12:00:00,BTC/USD,95091,95174,94727,95023,112.44257154,10684630.47544542
1736506800,2025-01-10 11:00:00,BTC/USD,95238,95238,94634,95092,77.55498742,7374858.86374264
1736503200,2025-01-10 10:00:00,BTC/USD,94810,95238,94774,95229,22.82079813,2173201.78512177
1736499600,2025-01-10 09:00:00,BTC/USD,94690,94976,94589,94801,39.55082970,3749458.2063897
1736496000,2025-01-10 08:00:00,BTC/USD,94511,94756,94430,94691,49.90141394,4725214.78739254
1736492400,2025-01-10 07:00:00,BTC/USD,94236,94976,94082,94517,105.71689200,9992043.481164
1736488800,2025-01-10 06:00:00,BTC/USD,93964,94317,93764,94245,47.77873076,4502906.480476201
1736485200,2025-01-10 05:00:00,BTC/USD,93832,94227,93641,93963,59.38139622,5579654.13301986
1736481600,2025-01-10 04:00:00,BTC/USD,93699,93877,93503,93832,49.84605836,4677155.34803552
1736478000,2025-01-10 03:00:00,BTC/USD,93380,93708,93342,93699,13.50562967,1265463.99444933
1736474400,2025-01-10 02:00:00,BTC/USD,93140,93674,93039,93373,32.99775792,3081099.65026416
1736470800,2025-01-10 01:00:00,BTC/USD,92740,93128,92598,93097,20.72738930,1929657.7616621
1736467200,2025-01-10 00:00:00,BTC/USD,92545,92835,92465,92741,19.92692772,1848043.20368052
1736463600,2025-01-09 23:00:00,BTC/USD,92440,92649,92051,92542,12.40088208,1147602.42944736
1736460000,2025-01-09 22:00:00,BTC/USD,92084,92703,91645,92460,83.99413288,7766097.526084799
1736456400,2025-01-09 21:00:00,BTC/USD,91896,92479,91772,92061,100.66884631,9267674.66014491
1736452800,2025-01-09 20:00:00,BTC/USD,91915,92313,91215,91896,161.10365470,14804781.4523112
1736449200,2025-01-09 19:00:00,BTC/USD,93023,93287,91916,91916,104.81707914,9634366.64623224
1736445600,2025-01-09 18:00:00,BTC/USD,92693,93214,92415,93028,67.45352667,6275066.67905676
1736442000,2025-01-09 17:00:00,BTC/USD,94245,94268,92325,92688,100.69587331,9333299.10535728
1736438400,2025-01-09 16:00:00,BTC/USD,94221,94661,93851,94243,70.64259300,6657569.8920990005
1736434800,2025-01-09 15:00:00,BTC/USD,92817,94532,92655,94223,107.32606489,10112583.81213047
1736431200,2025-01-09 14:00:00,BTC/USD,91904,92853,91761,92830,152.00415819,14110546.0047777
1736427600,2025-01-09 13:00:00,BTC/USD,93365,93437,91884,91956,131.95756607,12134289.945532922
1736424000,2025-01-09 12:00:00,BTC/USD,93409,93641,93122,93347,19.14521113,1787148.02335211
1736420400,2025-01-09 11:00:00,BTC/USD,93379,93887,93192,93414,112.55157942,10513893.23993988
1736416800,2025-01-09 10:00:00,BTC/USD,93489,93612,93005,93405,43.82696098,4093657.2903369004
1736413200,2025-01-09 09:00:00,BTC/USD,92992,93689,92941,93467,62.31733627,5824614.46914809
1736409600,2025-01-09 08:00:00,BTC/USD,93181,93338,92679,92985,111.81635939,10397244.177879151
1736406000,2025-01-09 07:00:00,BTC/USD,94034,94260,93179,93179,57.02870860,5313878.0386394
1736402400,2025-01-09 06:00:00,BTC/USD,94425,94570,94017,94060,9.66784987,909357.9587721999
1736398800,2025-01-09 05:00:00,BTC/USD,94358,94520,94234,94427,10.05212554,949192.05836558
1736395200,2025-01-09 04:00:00,BTC/USD,93979,94447,93775,94387,15.27050961,1441337.59055907
1736391600,2025-01-09 03:00:00,BTC/USD,94745,94752,93989,93989,38.61501685,3629386.8187146503
1736388000,2025-01-09 02:00:00,BTC/USD,94966,94989,93439,94738,258.48893115,24488724.3592887
1736384400,2025-01-09 01:00:00,BTC/USD,95113,95333,94954,94954,33.08768838,3141808.3624345204
1736380800,2025-01-09 00:00:00,BTC/USD,95034,95101,94799,95101,12.86793426,1223753.41606026
1736377200,2025-01-08 23:00:00,BTC/USD,95274,95274,94897,95065,10.06670886,956991.6777759
1736373600,2025-01-08 22:00:00,BTC/USD,94434,95273,94434,95273,44.94427545,4281975.95494785
1736370000,2025-01-08 21:00:00,BTC/USD,93950,94552,93600,94433,26.49149409,2501671.26140097
1736366400,2025-01-08 20:00:00,BTC/USD,94222,94377,93750,93930,88.35940332,8299598.7538476
1736362800,2025-01-08 19:00:00,BTC/USD,94222,94828,94006,94226,58.21121327,5485009.78157902
1736359200,2025-01-08 18:00:00,BTC/USD,94000,95076,93751,94245,177.41630952,16720600.0907124
1736355600,2025-01-08 17:00:00,BTC/USD,94748,94804,92502,94001,296.71644246,27891642.30768246
1736352000,2025-01-08 16:00:00,BTC/USD,95459,95484,94506,94757,158.49201760,15018228.1117232
1736348400,2025-01-08 15:00:00,BTC/USD,95197,96030,94614,95458,168.57215468,16091560.74144344
1736344800,2025-01-08 14:00:00,BTC/USD,95360,95836,94896,95300,122.80921866,11703718.538298
1736341200,2025-01-08 13:00:00,BTC/USD,94851,95637,94851,95361,86.99176314,8295621.52479354
1736337600,2025-01-08 12:00:00,BTC/USD,95104,95330,94812,94845,74.44582192,7060813.9800024
1736334000,2025-01-08 11:00:00,BTC/USD,95942,96007,94511,95104,175.00878731,16644035.70833024
1736330400,2025-01-08 10:00:00,BTC/USD,95419,95949,95419,95924,69.03458081,6622073.12961844
1736326800,2025-01-08 09:00:00,BTC/USD,95913,96070,95398,95413,74.06002645,7066289.303673849
1736323200,2025-01-08 08:00:00,BTC/USD,95610,96095,95490,95937,114.69014809,11003028.73731033
1736319600,2025-01-08 07:00:00,BTC/USD,95270,95765,95239,95630,90.20069747,8625892.6990561
1736316000,2025-01-08 06:00:00,BTC/USD,96554,96603,95253,95258,66.97018659,6379446.03419022
1736312400,2025-01-08 05:00:00,BTC/USD,96320,96620,96091,96477,17.49616411,1687977.4248404698
1736308800,2025-01-08 04:00:00,BTC/USD,96519,96603,96088,96259,19.40452786,1867860.44727574
1736305200,2025-01-08 03:00:00,BTC/USD,96859,96859,96216,96506,43.90182611,4236789.630571661
1736301600,2025-01-08 02:00:00,BTC/USD,96880,97143,96750,96933,16.72151962,1620867.06132546
1736298000,2025-01-08 01:00:00,BTC/USD,97246,97246,96609,96901,31.79785969,3081244.40182069
1736294400,2025-01-08 00:00:00,BTC/USD,96922,97248,96712,97247,48.24148042,4691339.24640374
1736290800,2025-01-07 23:00:00,BTC/USD,97122,97129,96818,96946,17.60940902,1707161.7668529202
1736287200,2025-01-07 22:00:00,BTC/USD,96450,97200,96404,97117,30.89224876,3000162.5228249202
1736283600,2025-01-07 21:00:00,BTC/USD,96443,97049,96363,96512,67.18199778,6483868.969743361
1736280000,2025-01-07 20:00:00,BTC/USD,96410,96800,96130,96501,103.77533155,10014423.26990655
1736276400,2025-01-07 19:00:00,BTC/USD,96711,97146,96296,96394,37.85922030,3649401.6815981995
1736272800,2025-01-07 18:00:00,BTC/USD,97238,97490,96574,96707,35.04197152,3388803.9397846395
1736269200,2025-01-07 17:00:00,BTC/USD,97741,97781,96573,97245,111.60550826,10853077.650743699
1736265600,2025-01-07 16:00:00,BTC/USD,97914,98302,97547,97715,107.06365154,10461724.7102311
1736262000,2025-01-07 15:00:00,BTC/USD,100026,100105,97124,97915,442.04085313,43282430.13422395
1736258400,2025-01-07 14:00:00,BTC/USD,100650,100848,99765,100013,185.67011696,18569425.40752048
1736254800,2025-01-07 13:00:00,BTC/USD,100747,100945,100624,100651,43.61822324,4390217.78732924
1736251200,2025-01-07 12:00:00,BTC/USD,100860,100933,100633,100756,36.07379067,3634650.85274652
1736247600,2025-01-07 11:00:00,BTC/USD,101415,101461,100498,100855,69.58288142,7017781.505614101
1736244000,2025-01-07 10:00:00,BTC/USD,101705,101705,101382,101415,18.26600078,1852446.4691036998
1736240400,2025-01-07 09:00:00,BTC/USD,101917,101917,101643,101730,21.70279601,2207825.4380973
1736236800,2025-01-07 08:00:00,BTC/USD,101759,101989,101651,101906,18.94364425,1930471.0109404998
1736233200,2025-01-07 07:00:00,BTC/USD,101842,102017,101662,101664,37.15656988,3777485.5202803197
1736229600,2025-01-07 06:00:00,BTC/USD,101729,101905,101653,101824,5.17231062,526665.35657088
1736226000,2025-01-07 05:00:00,BTC/USD,101678,101798,101629,101749,4.28927015,436428.94849235
1736222400,2025-01-07 04:00:00,BTC/USD,101723,101961,101698,101698,8.47534535,861925.6714042999
1736218800,2025-01-07 03:00:00,BTC/USD,101719,101848,101557,101742,10.56437563,1074840.70534746
1736215200,2025-01-07 02:00:00,BTC/USD,101997,102059,101699,101711,7.17970028,730254.4951790799
1736211600,2025-01-07 01:00:00,BTC/USD,102068,102121,101738,101968,44.98625321,4587158.26731728
1736208000,2025-01-07 00:00:00,BTC/USD,102278,102760,101997,102095,25.84849691,2639002.29202645
1736204400,2025-01-06 23:00:00,BTC/USD,102041,102280,101932,102280,10.95639186,1120619.7594408
1736200800,2025-01-06 22:00:00,BTC/USD,101657,102118,101641,102038,23.81605803,2430142.92926514
1736197200,2025-01-06 21:00:00,BTC/USD,102185,102407,101633,101653,48.24338849,4904085.17017397
1736193600,2025-01-06 20:00:00,BTC/USD,101892,102360,101892,102137,190.00327888,19406364.89496656
1736190000,2025-01-06 19:00:00,BTC/USD,101805,102089,101665,101853,129.91855378,13232594.45815434
1736186400,2025-01-06 18:00:00,BTC/USD,101870,102087,101626,101776,77.26483378,7863705.72279328
1736182800,2025-01-06 17:00:00,BTC/USD,102170,102170,101306,101870,91.28822945,9299531.9340715
1736179200,2025-01-06 16:00:00,BTC/USD,102183,102514,101737,102172,158.17330940,16160883.3680168
1736175600,2025-01-06 15:00:00,BTC/USD,100776,102496,100487,102138,233.94719663,23894898.76939494
1736172000,2025-01-06 14:00:00,BTC/USD,99466,101263,98705,100741,246.50823822,24833486.426521022
1736168400,2025-01-06 13:00:00,BTC/USD,99130,99541,98884,99464,67.14181117,6678193.1062128795
1736164800,2025-01-06 12:00:00,BTC/USD,99234,99669,99122,99134,67.02051693,6644011.92533862
1736161200,2025-01-06 11:00:00,BTC/USD,98739,99359,98683,99221,35.81157031,3553259.81772851
1736157600,2025-01-06 10:00:00,BTC/USD,98961,99018,98683,98728,17.73185462,1750630.54292336
1736154000,2025-01-06 09:00:00,BTC/USD,99015,99221,98932,98961,19.61093918,1940718.1521919798
1736150400,2025-01-06 08:00:00,BTC/USD,99277,99586,98985,99015,31.33948627,3103079.23302405
1736146800,2025-01-06 07:00:00,BTC/USD,99488,99502,99168,99279,20.81310290,2066304.0428091001
1736143200,2025-01-06 06:00:00,BTC/USD,99621,99717,99413,99486,11.60413215,1154448.6910749
1736139600,2025-01-06 05:00:00,BTC/USD,99427,99857,99359,99575,24.94491454,2483889.8653205
1736136000,2025-01-06 04:00:00,BTC/USD,99031,99445,99031,99427,18.86538259,1875728.3947759299
1736132400,2025-01-06 03:00:00,BTC/USD,98793,99180,98751,99019,24.07933590,2384311.7614821
1736128800,2025-01-06 02:00:00,BTC/USD,98710,99252,98650,98793,98.19044040,9700528.1784372
1736125200,2025-01-06 01:00:00,BTC/USD,98256,98778,97919,98720,49.88422078,4924570.2754016
1736121600,2025-01-06 00:00:00,BTC/USD,98389,98717,98197,98201,45.45570567,4463795.75249967
1736118000,2025-01-05 23:00:00,BTC/USD,98669,98799,98327,98327,29.01545383,2853002.52874241
1736114400,2025-01-05 22:00:00,BTC/USD,98488,98717,98327,98654,18.02880989,1778614.21088806
1736110800,2025-01-05 21:00:00,BTC/USD,98255,98500,98197,98465,21.64620085,2131393.1666952497
1736107200,2025-01-05 20:00:00,BTC/USD,98075,98631,97999,98241,45.38477275,4458645.45973275
1736103600,2025-01-05 19:00:00,BTC/USD,97909,98094,97828,98063,8.93912847,876597.75515361
1736100000,2025-01-05 18:00:00,BTC/USD,97720,97911,97588,97911,9.27420044,908046.2392808399
1736096400,2025-01-05 17:00:00,BTC/USD,98013,98055,97647,97705,2.25507077,220331.68958285
1736092800,2025-01-05 16:00:00,BTC/USD,98008,98302,97927,98013,42.29960617,4145911.2995402096
1736089200,2025-01-05 15:00:00,BTC/USD,97865,98210,97740,98005,14.85599891,1455962.17317455
1736085600,2025-01-05 14:00:00,BTC/USD,97699,97926,97277,97830,47.77511852,4673839.8448116
1736082000,2025-01-05 13:00:00,BTC/USD,97739,97986,97675,97675,14.79832659,1445426.54967825
1736078400,2025-01-05 12:00:00,BTC/USD,97620,97925,97570,97744,40.04693623,3914347.73486512
1736074800,2025-01-05 11:00:00,BTC/USD,97690,97798,97610,97620,22.71011021,2216960.9587002
1736071200,2025-01-05 10:00:00,BTC/USD,97630,97723,97582,97706,10.42595914,1018678.76373284
1736067600,2025-01-05 09:00:00,BTC/USD,97846,97921,97629,97629,11.41351028,1114289.5951261201
1736064000,2025-01-05 08:00:00,BTC/USD,98256,98256,97786,97812,24.93797714,2439233.42001768
1736060400,2025-01-05 07:00:00,BTC/USD,98447,98447,98257,98257,10.98706083,1079555.63597331
1736056800,2025-01-05 06:00:00,BTC/USD,98340,98467,98289,98443,2.64622901,260502.72243142998
1736053200,2025-01-05 05:00:00,BTC/USD,98355,98445,98268,98340,20.29812828,1996117.9350552
1736049600,2025-01-05 04:00:00,BTC/USD,98208,98481,98204,98332,23.63596285,2324171.4989662
1736046000,2025-01-05 03:00:00,BTC/USD,98214,98215,98044,98165,1.73229725,170050.95954625
1736042400,2025-01-05 02:00:00,BTC/USD,98132,98213,98092,98213,3.33301376,327345.28041088
1736038800,2025-01-05 01:00:00,BTC/USD,98212,98312,98039,98127,8.86069578,869473.4948040601
1736035200,2025-01-05 00:00:00,BTC/USD,98218,98372,98148,98209,19.41962362,1907181.81609658
1736031600,2025-01-04 23:00:00,BTC/USD,98389,98424,98148,98209,17.30983781,1699981.86148229
1736028000,2025-01-04 22:00:00,BTC/USD,98372,98469,98268,98433,13.15417038,1294804.45301454
1736024400,2025-01-04 21:00:00,BTC/USD,98641,98753,98339,98342,27.22785336,2677641.55512912
1736020800,2025-01-04 20:00:00,BTC/USD,98162,98634,98162,98590,24.71529402,2436680.8374318
1736017200,2025-01-04 19:00:00,BTC/USD,97972,98324,97924,98151,11.69492017,1147868.10960567
1736013600,2025-01-04 18:00:00,BTC/USD,98006,98115,97904,97953,7.34966977,719922.2029808101
1736010000,2025-01-04 17:00:00,BTC/USD,97700,98021,97682,98005,11.04401622,1082368.8096411
1736006400,2025-01-04 16:00:00,BTC/USD,97660,97845,97577,97695,18.21956310,1779960.2170544998
1736002800,2025-01-04 15:00:00,BTC/USD,98027,98127,97540,97683,44.17406190,4315054.8885777
1735999200,2025-01-04 14:00:00,BTC/USD,97945,98047,97822,98021,19.96970588,1957450.54006348
